holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
'None',298.08,0,0,75,'Clouds','broken clouds',4644
'None',297.14,0,0,20,'Clouds','few clouds',4741
'None',293.87,0.25,0,75,'Rain','light rain',5860
'None',295,0,0,90,'Rain','light rain',4709
'None',288.07,0.25,0,90,'Fog','fog',4266
'None',281.379,0,0,64,'Rain','light rain',3790
'None',284.4,0,0,40,'Clouds','scattered clouds',786
'None',259.02,0.64,0,64,'Snow','light snow',477
'None',286.09,0.25,0,48,'Rain','light rain',4253
'None',284.87,0,0,1,'Clear','sky is clear',541
'None',300.27,0.25,0,75,'Rain','light rain',5998
'None',302.51,0,0,40,'Clouds','scattered clouds',4242
'None',272.5,0,0,1,'Clear','sky is clear',3540
'None',296.36,0.55,0,75,'Rain','moderate rain',3793
'None',296.31,0,0,90,'Mist','mist',2685
'None',272.61,0,0,1,'Clear','sky is clear',5446
'None',286.77,2.03,0,92,'Rain','moderate rain',5339
'None',290.43,3.74,0,90,'Mist','mist',4751
'None',281.07,0,0,90,'Mist','mist',2422
'None',279.01,0.64,0,20,'Rain','light rain',5656
'None',258.15,0,0,64,'Clouds','broken clouds',4699
'None',292.9,2.86,0,90,'Thunderstorm','thunderstorm',4755
'None',292.81,0.9,0,40,'Rain','light rain',309
'None',278.07,1.69,0,90,'Rain','moderate rain',5340
'None',276.79,2.1,0,75,'Rain','moderate rain',4811
'None',290.7,0,0,80,'Clouds','broken clouds',4393
'None',293.79,2.62,0,40,'Rain','heavy intensity rain',367
'None',276.45,0.25,0,90,'Rain','light rain',5646
'None',287.63,0,0,1,'Clear','sky is clear',596
'None',296.46,0,0,0,'Clear','Sky is Clear',3188
'None',292.8,3.3,0,90,'Thunderstorm','thunderstorm',4506
'None',292.6,0.25,0,80,'Rain','light rain',412
'None',275.11,0.25,0,90,'Rain','light rain',5477
'None',262.94,0,0,1,'Clear','sky is clear',5636
'None',296.36,0.55,0,75,'Mist','mist',3793
'None',289.73,0,0,1,'Haze','haze',736
'None',295.52,0,0,1,'Rain','light rain',483
'None',284.58,1.02,0,90,'Drizzle','drizzle',4349
'None',291.89,0,0,1,'Clear','sky is clear',842
'None',295.16,0.25,0,75,'Thunderstorm','thunderstorm with light rain',1902
'None',251.64,0,0,90,'Clouds','overcast clouds',993
'None',290.35,0,0,1,'Clear','sky is clear',400
'None',259.35,0,0,1,'Clear','sky is clear',5563
'None',284.37,3.08,0,92,'Rain','moderate rain',5461
'None',292.2,0.32,0,44,'Rain','light rain',2855
'None',270.06,0.32,0,64,'Rain','light rain',4665
'None',285.29,1.02,0,90,'Rain','moderate rain',2577
'None',284.26,0.25,0,92,'Rain','light rain',4480
'None',298.15,0.25,0,1,'Rain','light rain',5106
'None',286.05,0,0,75,'Clouds','broken clouds',3008
'None',256.92,0.25,0,64,'Snow','light snow',1539
'None',282.82,0,0,90,'Rain','moderate rain',643
'None',280.82,0,0,1,'Clear','sky is clear',843
'None',297.44,0.25,0,75,'Rain','light rain',2910
'None',285.82,2.4,0,90,'Rain','moderate rain',4884
'None',292.47,1.53,0,90,'Rain','moderate rain',317
'None',275.63,0.25,0,64,'Rain','light rain',5252
'None',292.82,19.9,0,20,'Mist','mist',542
'None',280.66,0.25,0,90,'Rain','light rain',5368
'None',275.22,0,0,40,'Clouds','scattered clouds',4729
'None',269.22,0,0,1,'Clear','sky is clear',6536
'None',291.49,1.35,0,90,'Drizzle','drizzle',879
'None',272.73,0,0,90,'Mist','mist',340
'None',263.29,0,0,1,'Clear','sky is clear',4336
'None',271.41,0,0,90,'Mist','mist',3403
'None',304.95,0,0,75,'Clouds','broken clouds',6522
'None',289.68,0,0,90,'Rain','moderate rain',6036
'None',283.59,4.7,0,90,'Thunderstorm','proximity thunderstorm',5521
'None',293.65,5.59,0,8,'Rain','heavy intensity rain',2260
'None',264.72,0,0,90,'Haze','haze',1739
'None',294.17,0,0,64,'Clouds','broken clouds',3153
'None',294.82,0.6,0,90,'Mist','mist',790
'None',284.96,4.45,0,90,'Rain','heavy intensity rain',4170
'None',292.9,2.86,0,90,'Rain','moderate rain',4755
'None',281.05,0.65,0,90,'Rain','light rain',1574
'None',274.4,0.54,0,90,'Rain','light rain',4945
'None',272.814,0,0,24,'Clouds','few clouds',5070
'None',295.97,1.02,0,75,'Rain','heavy intensity rain',1690
'None',278.08,0.25,0,90,'Rain','light rain',336
'None',287.93,2.16,0,90,'Thunderstorm','thunderstorm',351
'None',283.78,0.25,0,90,'Rain','heavy intensity rain',4510
'None',293.63,0,0,1,'Clear','sky is clear',2302
'None',282.84,2.29,0,1,'Rain','moderate rain',5868
'None',298.62,0,0,75,'Clouds','broken clouds',5139
'None',291.14,1.78,0,90,'Drizzle','drizzle',5377
'None',291.69,0.38,0,75,'Mist','mist',1561
'None',290.9,9.62,0,90,'Haze','haze',3898
'None',269.08,0,0,1,'Mist','mist',929
'None',290.05,0.25,0,90,'Rain','light rain',304
'None',297.27,0.25,0,0,'Rain','light rain',4264
'None',280.08,0,0,1,'Clear','sky is clear',809
'None',291.03,1.27,0,75,'Drizzle','light intensity drizzle',4143
'None',291.03,1.27,0,75,'Mist','mist',4143
'None',288.59,1.09,0,44,'Rain','moderate rain',3225
'None',290.94,0.25,0,90,'Fog','fog',495
'None',266.15,0,0,90,'Mist','mist',4738
'None',301.41,0.25,0,12,'Rain','light rain',3767
'None',282.63,0,0,1,'Clear','sky is clear',2991
'None',274.36,0.51,0,64,'Mist','mist',6020
'None',290.52,2.05,0,90,'Mist','mist',4677
'None',290.91,0,0,90,'Clouds','overcast clouds',4312
'None',291.96,0,0,1,'Clear','sky is clear',4710
'None',297.15,0,0,1,'Thunderstorm','proximity thunderstorm with rain',3517
'None',292.1,0,0,80,'Drizzle','light intensity drizzle',1204
'None',284.06,0.76,0,90,'Mist','mist',4580
'None',293.2,2.79,0,90,'Thunderstorm','proximity thunderstorm',5551
'None',266.63,0,0,90,'Snow','light snow',4447
'None',293.37,0.85,0,90,'Thunderstorm','proximity thunderstorm',851
'None',297.06,7.87,0,90,'Thunderstorm','thunderstorm with heavy rain',4735
'None',294.28,0,0,1,'Clear','sky is clear',4378
'None',281.14,0,0,75,'Fog','fog',5737
'None',257.75,0,0,75,'Snow','light snow',1833
'None',274.08,0.38,0,64,'Mist','mist',2217
'None',301.93,0,0,0,'Clear','Sky is Clear',3003
'None',294.83,1.4,0,75,'Rain','moderate rain',4549
'None',275.08,0,0,90,'Rain','moderate rain',317
'None',276.59,0,0,75,'Clouds','broken clouds',4575
'None',272.51,0,0,90,'Mist','mist',1607
'None',291.66,0.6,0,1,'Drizzle','light intensity drizzle',277
'None',279.86,0.25,0,20,'Rain','light rain',5290
'None',293.24,0,0,75,'Clouds','broken clouds',4408
'None',273.22,0,0,40,'Clouds','scattered clouds',5459
'None',269.96,0.25,0,90,'Rain','light rain',2085
'None',292.99,0.25,0,0,'Rain','light rain',4671
'None',268.81,0,0,90,'Clouds','overcast clouds',3505
'None',282.21,0,0,90,'Clouds','overcast clouds',2283
'None',291.01,0.25,0,75,'Rain','light rain',5716
'None',277.9,1.52,0,90,'Drizzle','light intensity drizzle',2819
'None',256.15,0,0,1,'Clear','sky is clear',456
'None',274.98,0,0,90,'Rain','light rain',3775
'None',294.65,0,0,5,'Clear','sky is clear',2212
'None',277.11,0,0,64,'Clouds','broken clouds',4264
'None',286.86,1.02,0,90,'Thunderstorm','thunderstorm',5922
'None',278.36,0,0,64,'Fog','fog',1092
'None',292.67,9.9,0,92,'Thunderstorm','proximity thunderstorm',4792
'None',266.94,0,0,90,'Snow','heavy snow',829
'None',289.02,6.35,0,80,'Rain','heavy intensity rain',356
'None',290.32,0.71,0,90,'Mist','mist',5032
'None',276.66,2.34,0,90,'Rain','moderate rain',939
'None',294.87,23.8,0,90,'Mist','mist',346
'None',264.96,0,0,5,'Clear','sky is clear',2451
'None',278.22,1.52,0,90,'Drizzle','light intensity drizzle',4884
'None',281.56,1.07,0,90,'Rain','moderate rain',2107
'None',288.62,3.45,0,90,'Rain','moderate rain',6354
'None',294.49,0.25,0,1,'Rain','light rain',801
'None',286.68,0,0,75,'Clouds','broken clouds',5599
'None',295.08,0.51,0,90,'Rain','light rain',4834
'None',285.67,1.76,0,92,'Rain','moderate rain',4260
'None',292.82,3.94,0,8,'Rain','moderate rain',941
'None',296.13,0.78,0,75,'Thunderstorm','thunderstorm',2283
'None',292.81,0.25,0,5,'Rain','light rain',5095
'None',286.3,0.32,0,40,'Rain','light rain',6557
'None',294.01,2.54,0,40,'Rain','heavy intensity rain',721
'None',275.55,0,0,90,'Mist','mist',245
'None',290.57,0,0,1,'Clear','sky is clear',1609
'None',286.08,0,0,1,'Clear','sky is clear',1526
'None',287.19,0.76,0,90,'Mist','mist',4383
'None',289.71,0.25,0,90,'Rain','light rain',2805
'None',277.9,1.52,0,90,'Rain','moderate rain',2819
'None',276.793,0,0,64,'Clouds','broken clouds',4085
'None',246.15,0,0,1,'Clear','sky is clear',3706
'None',292.34,1.78,0,75,'Mist','mist',1106
'None',265.76,0,0,1,'Clear','sky is clear',1944
'None',275.49,0,0,75,'Clouds','broken clouds',4591
'None',297.87,0,0,40,'Clouds','scattered clouds',4615
'None',263.5,0,0,75,'Mist','mist',5343
'None',297.48,0,0,76,'Rain','light rain',5820
'None',263.82,0.76,0,90,'Rain','light rain',5165
'None',269.86,0,0,5,'Clear','sky is clear',3080
'None',276.24,0,0,1,'Clear','sky is clear',3067
'None',282.75,0,0,1,'Clear','sky is clear',3505
'None',276.63,0.25,0,64,'Rain','light rain',3896
'None',294.46,2.54,0,90,'Rain','moderate rain',4930
'None',255.82,0,0,40,'Clouds','scattered clouds',6185
'None',288.65,0,0,90,'Rain','light rain',1106
'None',268.22,0,0,90,'Haze','haze',1744
'None',294.41,0.25,0,90,'Rain','light rain',2334
'None',280.8,0,0,90,'Mist','mist',4135
'None',281.24,0,0,1,'Clear','sky is clear',4477
'None',292.46,0,0,24,'Clouds','few clouds',3565
'None',287.11,0,0,1,'Clear','sky is clear',459
'None',267.96,0,0.05,90,'Snow','light snow',763
'None',286.92,0.89,0,90,'Rain','moderate rain',2901
'None',288.09,0,0,75,'Rain','proximity shower rain',3299
'None',290.32,0.71,0,90,'Rain','moderate rain',5032
'None',289.83,0,0,1,'Clear','sky is clear',866
'None',286.82,1.02,0,92,'Rain','moderate rain',1845
'None',264.41,2.54,0,90,'Rain','moderate rain',2827
'None',294.53,0.25,0,40,'Rain','light rain',2477
'None',284.69,0,0,1,'Clear','sky is clear',928
'None',286.37,0.79,0,90,'Drizzle','light intensity drizzle',5020
'None',275.83,0.25,0,64,'Rain','light rain',3419
'None',293.96,0,0,1,'Clear','sky is clear',804
'None',262.15,0,0,1,'Clear','sky is clear',3364
'None',272.52,0,0,1,'Clear','sky is clear',5163
'None',272.35,0,0,90,'Clouds','overcast clouds',6067
'None',275.41,0.34,0,64,'Rain','light rain',5183
'None',295.47,0,0,0,'Clear','Sky is Clear',1406
'None',277.14,3.17,0,90,'Rain','moderate rain',385
'None',279.83,1.27,0,90,'Rain','moderate rain',1893
'None',265.08,0,0,1,'Clear','sky is clear',958
'None',274.78,0,0,1,'Clear','sky is clear',2191
'None',287.5,0,0,1,'Clear','sky is clear',6604
'None',286.89,3.19,0,75,'Rain','moderate rain',2740
'None',273.29,0.25,0,1,'Rain','light rain',1665
'None',291.49,3.2,0,1,'Rain','moderate rain',2251
'None',288.29,5.12,0,90,'Mist','mist',858
'None',286.52,0,0,90,'Clouds','overcast clouds',658
'None',287.71,1.44,0,92,'Mist','mist',5162
'None',293.11,12.45,0,90,'Rain','heavy intensity rain',4549
'None',293.56,1.02,0,90,'Rain','moderate rain',1007
'None',293.28,0,0,90,'Clouds','overcast clouds',4966
'None',285.38,3.3,0,1,'Rain','moderate rain',350
'None',293.66,1.02,0,90,'Thunderstorm','proximity thunderstorm',387
'None',284.02,0,0,90,'Thunderstorm','proximity thunderstorm',4052
'None',266.95,0,0,5,'Clear','sky is clear',2028
'None',286.34,0.25,0,90,'Mist','mist',5181
'None',291.11,0,0,1,'Clear','sky is clear',1169
'None',290.03,0.51,0,75,'Rain','light rain',5003
'None',285.08,4.29,0,75,'Thunderstorm','proximity thunderstorm',333
'None',293.24,0.95,0,90,'Rain','light rain',5823
'None',294.82,0,0,90,'Thunderstorm','proximity thunderstorm',3346
'None',292.65,25.32,0,8,'Mist','mist',958
'None',294.64,0,0,1,'Mist','mist',542
'None',285.77,0.25,0,1,'Rain','light rain',2271
'None',291.08,0,0,1,'Clear','sky is clear',935
'None',263.81,0,0,75,'Clouds','broken clouds',1972
'None',290.79,0,0,20,'Clouds','few clouds',6034
'None',277.77,1.38,0,20,'Rain','moderate rain',5084
'None',293.62,2.26,0,90,'Drizzle','light intensity drizzle',1351
'None',273.57,0,0,1,'Clear','sky is clear',694
'None',303.1,0,0,24,'Clouds','few clouds',5155
'None',291.1,5.19,0,90,'Mist','mist',5065
'None',289.46,1.27,0,40,'Mist','mist',5153
'None',291.81,0,0,90,'Rain','light rain',5855
'None',301.57,0,0,1,'Clear','sky is clear',5379
'None',272.68,0.25,0,90,'Rain','light rain',1074
'None',280.77,0,0,90,'Drizzle','drizzle',4642
'None',274.08,0.38,0,64,'Drizzle','light intensity drizzle',2217
'None',291.77,0,0,75,'Clouds','broken clouds',2822
'None',282.6,0,0,5,'Clear','sky is clear',2898
'None',290.4,0,0,48,'Fog','fog',680
'None',290.97,0,0,0,'Clear','Sky is Clear',5020
'None',289.16,0.55,0,90,'Rain','moderate rain',498
'None',274.02,0.25,0,64,'Mist','mist',6118
'None',261.27,0,0,1,'Clear','sky is clear',705
'None',296.49,1.39,0,75,'Thunderstorm','proximity thunderstorm',5724
'None',285.35,0.25,0,1,'Rain','light rain',326
'None',289.67,0.25,0,0,'Rain','light rain',862
'None',262.88,0,0,90,'Fog','fog',3383
'None',278.27,3.41,0,90,'Rain','moderate rain',4331
'None',289.41,0.25,0,90,'Rain','light rain',547
'None',249.69,0,0,59,'Clouds','broken clouds',2320
'None',280.16,0,0,90,'Clouds','overcast clouds',1175
'None',287.31,0,0,90,'Mist','mist',369
'None',289.57,0.3,0,90,'Mist','mist',6216
'None',290.88,10.6,0,90,'Thunderstorm','thunderstorm',2957
'None',290.7,0,0,1,'Haze','haze',735
'None',291.09,1.02,0,90,'Rain','moderate rain',1837
'None',287.35,0,0,90,'Rain','light intensity shower rain',3504
'None',295.87,0.25,0,90,'Rain','light rain',5735
'Washingtons Birthday',258.96,0,0,20,'Clouds','few clouds',556
'None',297.42,0,0,1,'Rain','light rain',466
'None',289.67,2.79,0,90,'Mist','mist',5611
'None',292.92,1.78,0,24,'Thunderstorm','proximity thunderstorm',656
'None',260.79,0,0,1,'Clear','sky is clear',2934
'None',289.01,0.25,0,20,'Fog','fog',656
'None',286.15,0,0,90,'Drizzle','drizzle',2625
'None',269.58,0,0,90,'Haze','haze',6713
'None',290.06,0,0,1,'Clear','sky is clear',2960
'None',257.02,0,0,1,'Clear','sky is clear',5174
'None',280.61,0,0,64,'Clouds','broken clouds',4816
'None',287.29,0,0,90,'Mist','mist',1908
'None',291.69,2.68,0,90,'Rain','moderate rain',5364
'None',296.79,0,0,1,'Clear','sky is clear',6018
'None',287.11,0.51,0,90,'Mist','mist',3395
'None',302.23,0,0,40,'Clouds','scattered clouds',6014
'None',287.24,3.45,0,90,'Mist','mist',4567
'None',274.17,0.38,0,90,'Rain','light rain',6049
'None',286.93,3.98,0,92,'Mist','mist',1065
'None',292.09,6.89,0,44,'Thunderstorm','proximity thunderstorm',1256
'None',289.44,0.51,0,90,'Thunderstorm','proximity thunderstorm',2890
'None',292.44,1.8,0,92,'Mist','mist',4711
'None',296.39,0.25,0,40,'Rain','light rain',2880
'None',268.16,0,0,5,'Clear','sky is clear',2919
'None',293.91,10.54,0,88,'Thunderstorm','thunderstorm with light rain',5225
'None',284.8,1.19,0,90,'Rain','heavy intensity rain',525
'None',285.41,0.25,0,1,'Rain','light rain',3070
'None',298.2,0.25,0,32,'Rain','light rain',6045
'None',281.44,0.25,0,90,'Rain','light rain',2871
'None',278.84,0.25,0,40,'Rain','light rain',289
'None',287.42,0,0,5,'Clear','sky is clear',6598
'None',272.05,0,0,75,'Clouds','broken clouds',4531
'None',276.64,0,0,90,'Clouds','overcast clouds',357
'None',274.81,0,0,20,'Clouds','few clouds',7055
'None',285.74,0.51,0,90,'Rain','light rain',4413
'None',287.17,0,0,0,'Clear','Sky is Clear',3026
'None',269.51,0,0,75,'Clouds','broken clouds',5664
'None',278.94,0.25,0,90,'Rain','light rain',1005
'None',283.76,0,0,40,'Mist','mist',891
'None',297.06,0,0,90,'Clouds','overcast clouds',2618
'None',293.66,2.6,0,90,'Mist','mist',2385
'None',284.29,2.79,0,1,'Fog','fog',909
'None',273.58,0,0,1,'Clear','sky is clear',4379
'None',295.99,0.3,0,1,'Rain','light rain',2253
'None',288.13,0,0,1,'Clear','sky is clear',1871
'None',287.6,0.81,0,90,'Rain','moderate rain',2924
'None',287.44,0,0,90,'Rain','light rain',4888
'None',270.94,0,0,1,'Clear','sky is clear',601
'None',298.83,1.78,0,75,'Thunderstorm','thunderstorm',4565
'None',284.96,4.45,0,90,'Thunderstorm','proximity thunderstorm',4170
'None',278.08,0,0,90,'Drizzle','light intensity drizzle',4378
'None',268.14,0.32,0,90,'Rain','light rain',4684
'None',294.61,0.25,0,90,'Rain','light rain',1529
'None',290.01,2.29,0,90,'Rain','moderate rain',1392
'None',290.43,3.74,0,90,'Thunderstorm','proximity thunderstorm',4751
'None',292.86,0.51,0,90,'Rain','moderate rain',337
'None',291.02,8.89,0,40,'Rain','heavy intensity rain',626
'None',287.47,4.21,0,92,'Thunderstorm','thunderstorm with rain',671
'None',292.62,0,0,90,'Clouds','overcast clouds',5879
'None',260.22,0,0,1,'Clear','sky is clear',728
'None',289.54,0.25,0,90,'Rain','light rain',2576
'None',286.63,2.37,0,88,'Thunderstorm','proximity thunderstorm',899
'None',273.43,1.71,0,90,'Rain','moderate rain',4330
'None',291.68,0.38,0,90,'Drizzle','drizzle',984
'None',278.58,0,0,90,'Rain','light rain',1328
'None',251.21,0,0,1,'Clear','sky is clear',2613
'None',291.67,0,0,20,'Clouds','few clouds',5671
'None',292.62,5.62,0,90,'Mist','mist',5750
'None',283.02,0,0,90,'Rain','light rain',4083
'None',270.11,0,0,64,'Fog','fog',624
'None',295.61,0.89,0,0,'Rain','moderate rain',3426
'None',279.63,0.25,0,75,'Rain','light rain',754
'None',285.28,0.64,0,90,'Rain','light rain',937
'None',268.55,0.32,0,90,'Rain','light rain',4692
'None',285.57,0.3,0,88,'Drizzle','light intensity drizzle',6219
'None',275.34,0,0,90,'Mist','mist',271
'None',286.08,2.79,0,1,'Mist','mist',570
'None',293.91,10.54,0,88,'Mist','mist',5225
'None',285.03,2.79,0,1,'Mist','mist',337
'None',289.36,0,0,1,'Haze','haze',2947
'None',289.872,0,0,92,'Clouds','overcast clouds',4908
'None',282.48,0.25,0,0,'Rain','light rain',383
'None',289.74,0.8,0,90,'Rain','moderate rain',4695
'None',254.15,0,0,64,'Clouds','broken clouds',5808
'None',286.72,0,0,1,'Fog','fog',1374
'None',290.8,0.25,0,56,'Rain','light rain',4058
'None',296.77,0.3,0,40,'Thunderstorm','proximity thunderstorm',2788
'None',296.71,8.4,0,90,'Mist','mist',1290
'None',299.88,0,0,90,'Clouds','overcast clouds',2936
'None',291.74,2.16,0,48,'Mist','mist',961
'None',292.56,8.4,0,92,'Rain','heavy intensity rain',5144
'None',285.07,0,0,1,'Mist','mist',4631
'None',264.14,0.38,0,64,'Mist','mist',424
'None',273.39,0,0,90,'Snow','light snow',290
'None',285.65,4.09,0,90,'Rain','heavy intensity rain',3925
'None',284.35,1.02,0,90,'Thunderstorm','proximity thunderstorm',3929
'None',276.55,0,0,90,'Mist','mist',5137
'None',299.04,0,0,75,'Clouds','broken clouds',3263
'None',274.09,0,0,90,'Snow','light snow',474
'None',294.54,0.54,0,40,'Rain','light rain',3881
'None',291.85,2.41,0,90,'Rain','heavy intensity rain',4971
'None',299.21,0,0,76,'Clouds','broken clouds',2883
'None',275.45,0.25,0,64,'Mist','mist',4334
'None',291.92,0.51,0,90,'Rain','moderate rain',2853
'None',269.29,0,0,90,'Haze','haze',3996
'None',280.65,0.25,0,92,'Rain','light rain',268
'None',291.08,0.76,0,92,'Rain','light rain',2718
'None',294.35,0,0,75,'Rain','light rain',4670
'None',282.35,0.6,0,90,'Rain','light rain',2722
'None',285.79,0,0,75,'Clouds','broken clouds',3725
'None',291.872,0,0,88,'Clouds','overcast clouds',4550
'None',287.88,0.76,0,90,'Rain','moderate rain',4809
'None',288.6,1.01,0,90,'Thunderstorm','proximity thunderstorm',4527
'None',287.15,0.38,0,90,'Rain','light rain',255
'None',266.16,0,0,90,'Snow','heavy snow',5441
'None',296.58,0,0,75,'Clouds','broken clouds',6757
'None',298.3,0.25,0,1,'Rain','light rain',6168
'None',294.17,1.15,0,1,'Rain','moderate rain',3408
'None',288.91,0,0,20,'Clouds','few clouds',4565
'None',270.81,0,0,90,'Mist','mist',2131
'None',294.73,0,0,90,'Drizzle','light intensity drizzle',4137
'None',286.69,0,0,90,'Thunderstorm','thunderstorm with light rain',542
'None',286.119,0,0,48,'Clouds','scattered clouds',3095
'None',273.15,0.25,0,64,'Mist','mist',2888
'None',273.44,0,0,90,'Clouds','overcast clouds',4309
'None',286.59,0.25,0,1,'Rain','light rain',1272
'None',280.21,0,0,90,'Clouds','overcast clouds',2847
'None',292.1,0.76,0,75,'Rain','light rain',3076
'None',273.95,0,0,90,'Mist','mist',378
'None',265.14,0,0,90,'Snow','heavy snow',1280
'None',286.62,0.25,0,40,'Rain','light rain',6031
'None',274.07,1.02,0,64,'Mist','mist',3611
'None',290.9,9.62,0,90,'Rain','proximity shower rain',3898
'None',271.45,1.52,0,90,'Fog','fog',3869
'None',296.23,0.25,0,0,'Rain','light rain',4448
'None',288.75,0,0,90,'Rain','heavy intensity rain',6386
'None',272.29,0,0,1,'Clear','sky is clear',5019
'None',293,1.02,0,75,'Mist','mist',558
'None',289.16,0.25,0,90,'Mist','mist',379
'None',284.79,1.4,0,75,'Thunderstorm','proximity thunderstorm',1609
'None',290.98,0.25,0,92,'Mist','mist',4800
'None',292.18,0.51,0,75,'Rain','moderate rain',4885
'None',256.94,0,0,1,'Clear','sky is clear',2975
'None',295.7,0,0,1,'Clear','sky is clear',4588
'None',295.95,0.51,0,75,'Rain','light rain',2665
